Record Id,Solution Number,Solution Owner.id,Solution Title,Published,Status,Product Name.id,No of comments,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Question,Answer,Add Comment,Layout.id,Tag,Solution Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Village.id,Expected Direct Beneficiary Reach,Endline Due Date,Endline Survey Completed,Baseline Survey Completed,Project Start Date,Project End Date,Donor 1 (D1).id,D1 - Interim Report Due,D1 - Amount Donated,Donor 3 (D3).id,D3 - Amount Donated,D3 - Interim Report Due,D1 - Final Report Due,D3 - Funds Received,D1 - Funds Received,D3 - Final Report Due,D2 - Interim Report Due,Donor 2 (D2).id,D2 - Final Report Due,D2 - Amount Donated,D2 - Funds Received,Funding Gap GBP,Project Type,Expected Direct Household Reach,KHTF Staff,Project Code,Household Surveys Needed,Gravel & Sand Sources,Other Donors List (D4),Suitable for UK Volunteers,No. In Water Committee,D4 - Amount Donated,D4 - Funds Received,D4 - Final Report Due,D4 - Interim Report Due,New Latrines Needed,Case Studies,Distance From New Source (m),Distance From New Tanks (m),Source Water Flow,Farmland Above  Source,No. Potential Sources,System Will Affect Farmland,Soil Type,No. Taps to Build,WASH Construction Challenges,Supplementary Sources,Village Water Sources,HH With V. Poor Latrines,Defecation Place When No Latrine,HH Without Latrines,Water Problems Description,Irrigation Problem,Infrastructure Built,Irrigation Construction Challenges,Water Ever Rationed,Distance From Old Source (m),HH With Latrines,Rai of Village Flat/Paddy Fields,Livelihoods Project Notes,WASH Project Notes,School.id,KHT Staff Owner,Crops Grown in Dry Season,Sufficient Water for Irrigation,Sufficient Water In Dry Season,Sufficient Water In Wet Season,Donor Notes,Other Villages,Monthly Expenditure Notes,Males,Education Project Notes,Females,No. of Buses/Dorms,THB GBP FX Rate,Project Budget THB,Other Schools,Monthly Expenditure THB,Access to Education Issues,Child Ages,Overheads THB,Project Proposal Cost THB,% Villagers Affected by Flooding in 2 Years,% Budget Spent,No. Tanks to Build,KY Project Account Spend THB,KHT Project Transfer List Spend THB,% Labour Paid,Manual Adjustments Notes,Manual Finance Adjustments,Total Spend THB,Budget Notes,Project Budget GBP,Project Linked to Other Projects,Endline Survey Actual Date,Other Project Notes,Month of Construction,Course (Scholars Only),School Type,Full Name (Scholar Only),No Interim Reports Due,Last Update,Village Proposal Date,Baseline Survey Date,D2 - Final Report Sent,D1 - Interim Report Sent,D4 - Interim Report Sent,D3 -  Interim Report Sent,D4 - Final Report Sent,D1 - Final Report Sent,D2 - Interim Report Sent,D3 - Final Report Sent,Unused Rai of Flat/Paddy Fields,No. Latrines to Build,Rai of Village Hill Farmland,Wooden Dams Used,Final Grade (Scholars Only),Cost per Beneficiary GBP (From Budget),Funds Remaining GBP,Pre-Project Water Tests,Endline Water Test Date,Failed Pre-Project Water Tests,Water Tests and Failures Notes,Pre-Project Water Test Date,Baseline Water Tests,Failed Baseline Water Tests,Baseline Water Test Date,Endline Water Tests,Failed Endline Water Tests,Pre-Project E Coli MPN/100ml,Baseline E Coli MPN,Endline E Coli MPN,Target Litres Per Person on Day 1,How Did KHT Identify the Project and Site,Corrective Work Requied,Locked,Corrective Work Details,Water Filters to Install,Latest WASH Result,All Donors,Record Status
zcrm_361303000001903411,361303000001903644,zcrm_361303000000269001,Sonthaya Meksisuai 2010 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881777,1,,false,false,2010-06-01,2013-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,1049,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881225,,,,,,,,,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Mechanic,Vocational (OVD),Sonthaya Meksisuai,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903412,361303000001903614,zcrm_361303000000269001,Sonthaya Sunantakul 2014 - 2018 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001899138,1,,false,false,2014-07-01,2018-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,1403,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528048,,,,,,,,1000,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,54000,,,,,14000.0,40000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,14000,,0,false,,,,Physics,University,Sonthaya Sunantakul,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903413,361303000001903475,zcrm_361303000000269001,Sophaphan Khampaipan 2010 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881676,1,,false,false,2010-06-01,2013-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,1050,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528042,,,,,,,,,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Computer Science,Vocational (OVD),Sophaphan Khampaipan,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903414,361303000001903550,zcrm_361303000000269001,Suchart Sangapongkunakorn 2015 - 2019 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881595,1,,false,false,2015-07-01,2019-04-30,zcrm_361303000000526046,,,,,,,false,false,,,,,,false,0,New,1,,1514,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528051,,,,,,,,2000,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,108000,,,,,28000.0,80000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,28000,,0,false,,,,Thai Language (Teacher),University,Suchart Sangapongkunakorn,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903415,361303000001903527,zcrm_361303000000269001,Sudaporn Rakpuanfoong 2007-2012 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881730,1,,false,false,2007-07-01,2012-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,715,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528044,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,67500,,,,,17500.0,50000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,17500,,0,false,,,,Primary Education (Teacher),University,Sudaporn Rakpuanfoong,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903417,361303000001903647,zcrm_361303000000269001,Sukhon Wanajaruen 2011-2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000716180,1,,false,false,2011-07-01,2013-04-30,zcrm_361303000001880128,,,,,,,false,false,,,,,,false,0,New,1,,1117,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881207,,,,,,,,750,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,20250,,,,,5250.0,15000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,5250,,0,false,,,,Animal Vet,University,Sukhon Wanajaruen,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903418,361303000001903584,zcrm_361303000000269001,Suneeporn Trasakkanthorn 2010-2012 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881676,1,,false,false,2010-06-01,2012-03-30,zcrm_361303000001880128,,,,,,,false,false,,,,,,false,0,New,1,,1051,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528042,,,,,,,,350,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,9450,,,,,2450.0,7000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,2450,,0,false,,,,Accounting,Vocational (HVD),Suneeporn Trasakkanthorn,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903419,361303000001903608,zcrm_361303000000269001,Sunsanee Jarernjunyawong 2007-2011 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000543001,1,,false,false,2007-07-01,2011-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,716,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881232,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,54000,,,,,14000.0,40000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,14000,,0,false,,,,Nursing,University,Sunsanee Jarernjunyawong,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903420,361303000001903534,zcrm_361303000000269001,Supakit Kingkeawphet 2010 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000716047,1,,false,false,2010-06-01,2013-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,1052,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881225,,,,,,,,,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Construction,Vocational (OVD),Supakit Kingkeawphet,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903421,361303000001903589,zcrm_361303000000269001,Supansa Sriwanitpornkul 2010 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881589,1,,false,false,2010-06-01,2013-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,1053,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881199,,,,,,,,,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Computer Science,Vocational (OVD),Supansa Sriwanitpornkul,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903422,361303000001903620,zcrm_361303000000269001,Supapad Waiyaporn ( Thai ) 2008 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000527049,1,,false,false,2008-07-01,2013-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,833,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881237,,,,,,,,2000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,135000,,,,,35000.0,100000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,35000,,0,false,,,,Humanities & Social/English,University,Supapad Waiyaporn ( Thai ),true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903423,361303000001903477,zcrm_361303000000269001,Supaporn Rakprikhan 2008 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000522010,1,,false,false,2008-07-01,2013-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,834,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881235,,,,,,,,2000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,135000,,,,,35000.0,100000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,35000,,0,false,,,,Primary Education (Teacher),University,Supaporn Rakprikhan,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903424,361303000001903545,zcrm_361303000000269001,Supaporn Sakulpornsuk 2008 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000527040,1,,false,false,2008-07-01,2013-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,835,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528048,,,,,,,,2000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,135000,,,,,35000.0,100000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,35000,,0,false,,,,Primary Education (Teacher),University,Supaporn Sakulpornsuk,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903425,361303000001903696,zcrm_361303000000269001,Supattra Sombatthanasan 2007-2011 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881747,1,,false,false,2007-06-01,2011-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,717,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881225,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,54000,,,,,14000.0,40000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,14000,,0,false,,,,Accounting,,Supattra Sombatthanasan,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903426,361303000001903502,zcrm_361303000000269001,Suphaporn Yokpruksa 2010 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881826,1,,false,false,2010-06-01,2013-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,1054,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528042,,,,,,,,,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Accounting,Vocational (OVD),Suphaporn Yokpruksa,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903427,361303000001903604,zcrm_361303000000269001,Suphat Chini 2011-2014 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881804,1,,false,false,2011-06-01,2014-03-30,zcrm_361303000001880128,,,,,,,false,false,,,,,,false,0,New,1,,1118,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881225,,,,,,,,500,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,20250,,,,,5250.0,15000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,5250,,0,false,,,,Construction,Vocational (OVD),Suphat Chini,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903428,361303000001903651,zcrm_361303000000269001,Supin Chomkwangklai 2011-2016 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881601,1,,false,false,2011-07-01,2016-04-30,zcrm_361303000001880128,,,,,,,false,false,,,,,,false,0,New,1,,1119,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528045,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,67500,,,,,17500.0,50000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,17500,,0,false,,,,Computer Science,University,Supin Chomkwangklai,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903429,361303000001903599,zcrm_361303000000269001,Suporn Kidyanon 2010 - 2013 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001881777,1,,false,false,2010-06-01,2013-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,1055,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881225,,,,,,,,,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Mechanic,Vocational (OVD),Suporn Kidyanon,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903430,361303000001903467,zcrm_361303000000269001,Suporn Saksornpanasit 2006 - 2010 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-12-15 15:44:49,,,,,,zcrm_361303000000032011,,,2022-12-15 15:27:30,,,2022-12-15 15:44:49,zcrm_361303000001881602,1,,false,false,2006-07-01,2010-04-30,zcrm_361303000002535106,,,,,,,false,false,,,,,,false,0,New,1,,611,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881238,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,54000,,,,,14000.0,40000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,14000,,0,false,,,,English,University,Suporn Saksornpanasit,true,2022-12-15 15:44:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Allan & Nesta Ferguson Charitable Trust,1
zcrm_361303000001903431,361303000001903616,zcrm_361303000000269001,Supot Rakpamai 2012 - 2016 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000527049,1,,false,false,2012-07-01,2016-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,1214,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528045,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,54000,,,,,14000.0,40000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,14000,,0,false,,,,Computer Science,University,Supot Rakpamai,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903432,361303000001903552,zcrm_361303000000269001,Surapee Pornkusondee 2009 - 2012 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000001899138,1,,false,false,2009-06-01,2012-03-30,,,,,,,,false,false,,,,,,false,0,New,1,,905,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528042,,,,,,,,1000,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,40500,,,,,10500.0,30000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,10500,,0,false,,,,Accounting,Vocational (HVD),Surapee Pornkusondee,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903433,361303000001903680,zcrm_361303000000269001,Surasak Piangchomprai 2009-2012 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000527037,1,,false,false,2009-07-01,2012-04-30,zcrm_361303000001880128,,,,,,,false,false,,,,,,false,0,New,1,,906,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881225,,,,,,,,500,1,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",,,,20250,,,,,5250.0,15000,,25.93,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,5250,,0,false,,,,Electrician,University,Surasak Piangchomprai,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001903434,361303000001903549,zcrm_361303000000269001,Sureerat Payakjan 2010 - 2015 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:17:57,2022-08-05 07:10:04,,,,,,zcrm_361303000000032011,,,2022-08-05 06:55:34,,,2022-08-05 07:10:04,zcrm_361303000000527049,1,,false,false,2010-07-01,2015-04-30,,,,,,,,false,false,,,,,,false,0,New,1,,1056,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528048,,,,,,,,,,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June",1,,,,,,,,,,,0,,,,,Budget and overheads an estimate based on most recent numbers and typical overheads amounts,,0,,0,false,,,,Science,University,Sureerat Payakjan,true,2022-08-05 07:10:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
